,Flux
3056,0.1430311144543722
3057,0.2034031529239455
3058,0.2504031915261363
3059,0.28082982523415545
3060,0.29261159022197336
3061,0.2849480613481432
3062,0.2583642728134999
3063,0.21467475408382733
3064,0.1568596540011624
3065,0.08886141323661963
3066,0.015315883711940193
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.07348247413511474
3080,0.14300519812137916
3081,0.20327873005594635
3082,0.25019663142671555
3083,0.28056312875235034
3084,0.29231087416860735
3085,0.2846417605848635
3086,0.2580811838889173
3087,0.2144420551273326
3088,0.15670103713645123
3089,0.0887954579333657
3090,0.015354782766892606
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.07355108320633746
3104,0.14296709570040883
3105,0.2031442160868075
3106,0.24998262122027634
3107,0.2802919865238109
3108,0.29200887243806534
3109,0.28433727161518885
3110,0.25780272774323515
3111,0.21421633875889945
3112,0.15655111942027947
3113,0.08873916681716575
3114,0.015403493194484648
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.07360630349026206
3128,0.14291711674412996
3129,0.20300000560058518
3130,0.249761611452058
3131,0.28001687214512283
3132,0.29170604719767934
3133,0.28403501148154076
3134,0.2575292456954839
3135,0.2139978451569119
3136,0.15641002140322294
3137,0.08869253051727628
3138,0.015461874285868031
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.07364834075925046
3152,0.14285557438039925
3153,0.2028464956626783
3154,0.24953405397800846
3155,0.2797382593988288
3156,0.29140285981374425
3157,0.28373539565933387
3158,0.25726107700167183
3159,0.21378681224727536
3160,0.15627786149915468
3161,0.08865553790243824
3162,0.015529784186534563
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,7.653288706124018e-05
3175,0.07367740011701797
3176,0.14278278029889285
3177,0.20268408127598084
3178,0.249300398193345
3179,0.27945661947733264
3180,0.2910997692255205
3181,0.2834388376480399
3182,0.25699855966209256
3183,0.21358347764543428
3184,0.1561547589015239
3185,0.08862817979381334
3186,0.015607084139804378
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.00019880462670689237
3199,0.07369368358416974
3200,0.1426990421649817
3201,0.20251315281186602
3202,0.24906108864372073
3203,0.27917241890727823
3204,0.2907972302910157
3205,0.2831457478242623
3206,0.25674202982657274
3207,0.2133880786114072
3208,0.1560408340875913
3209,0.08861044996776389
3210,0.015693639928585697
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.00030727226919151547
3223,0.07369739003141418
3224,0.14260466323836438
3225,0.20233409534567093
3226,0.24881656409807637
3227,0.27888611841517824
3228,0.29049569250705154
3229,0.28285653207384415
3230,0.25649182040053636
3231,0.21320085071468195
3232,0.15593620760025348
3233,0.08860234409903123
3234,0.01578932105985329
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.00040201491000635577
3247,0.0736887166381742
3248,0.1424999434767331
3249,0.20214728932225562
3250,0.24856725774997274
3251,0.27859817263965064
3252,0.29019559923091104
3253,0.28257159055988473
3254,0.25624825943063695
3255,0.21302202592336492
3256,0.1558409979457061
3257,0.08860385762952178
3258,0.015893998700456057
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.00048311399889308936
3271,0.07366786095820028
3272,0.14238518128706865
3273,0.2019531118857793
3274,0.2483135980112724
3275,0.27830903032838805
3276,0.2898973872644773
3277,0.28229131671673474
3278,0.25601166856248525
3279,0.21285183061528576
3280,0.15575531930003567
3281,0.08861498328353812
3282,0.01600754319439988
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0005506555590728514
3295,0.07363502299699098
3296,0.14226067530832698
3297,0.20175193824214557
3298,0.24805600937179056
3299,0.2780191346336275
3300,0.2896014865661086
3301,0.282016096391662
3302,0.2557823616777474
3303,0.21269048380715916
3304,0.15567927943862994
3305,0.08863570885137273
3306,0.0161298218313974
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.000604731928350154
3319,0.07359040681756115
3320,0.14212672577122862
3321,0.20154414266364945
3322,0.24779491298094689
3323,0.2777289232460301
3324,0.2893083199303624
3325,0.2817463071093575
3326,0.25556064379187887
3327,0.2125381957760877
3328,0.1556129781834608
3329,0.08866601558412844
3330,0.016260697292695872
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0006454427382227152
3343,0.07353422135653666
3344,0.14198363509958437
3345,0.2013300988547374
3346,0.24753072676036494
3347,0.2774388282457859
3348,0.28901830261059225
3349,0.2814823175042304
3350,0.2553468103664997
3351,0.2123951672996149
3352,0.155556506645888
3353,0.08870587746132043
3354,0.016400027020062997
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0006728949150665522
3367,0.07346668032507131
3368,0.14183170769456357
3369,0.20111017963220587
3370,0.24726386501668585
3371,0.2771492756983062
3372,0.28873184193513124
3373,0.2812244869985363
3374,0.2551411470729225
3375,0.2122615895472798
3376,0.15550994724301315
3377,0.08875526137846505
3378,0.016547663538411174
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,0.0006872019046745392
3391,0.07338800133356987
3392,0.1416712490604174
3393,0.20088475611652043
3394,0.24699473775266617
3395,0.2768606851294915
3396,0.288449336987586
3397,0.28097316571776043
3398,0.2549439299552707
3399,0.21213764447190647
3400,0.15547337430024608
3401,0.08881412788862046
3402,0.0167034552817255
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0006884825755751678
3415,0.07329840482323025
3416,0.14150256479824339
3417,0.20065419685939248
3418,0.2467237499839764
3419,0.276573469078871
3420,0.28817117842326906
3421,0.2807286945616213
3422,0.2547554257431016
3423,0.21202350532495765
3424,0.15544685471790942
3425,0.08888243196073296
3426,0.016867247383327157
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0006768604298878043
3439,0.07319811334498015
3440,0.14132596001440914
3441,0.20041886740457007
3442,0.24645130146956445
3443,0.2762880329955346
3444,0.2878977485058496
3445,0.28049140536489015
3446,0.25457589208179765
3447,0.2119193369249173
3448,0.15543044821889004
3449,0.08896012317782155
3450,0.01703888177931398
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0006524635955988947
3463,0.07308735170360174
3464,0.14114173959606868
3465,0.20017913065750545
3466,0.24617778712540372
3467,0.27600477563694237
3468,0.2876294214354185
3469,0.28026162108594177
3470,0.2544055775467557
3471,0.2118252954397201
3472,0.1554242068944449
3473,0.0890471450210641
3474,0.017218196253332704
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0006154258460215099
3487,0.07296634819606528
3488,0.14095020954827922
3489,0.19993534821331277
3490,0.24590359822464253
3491,0.2757240900215737
3492,0.28736656394806354
3493,0.28003965597199576
3494,0.25424472131002385
3495,0.21174152754562398
3496,0.15542817386207936
3497,0.08914343309807958
3498,0.017405022332687467
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0005658887610832253
3511,0.07283533697679605
3512,0.14075167940394812
3513,0.19968788260910017
3514,0.24562912428969666
3515,0.2754463648003686
3516,0.2871095360247343
3517,0.2798258155166488
3518,0.25409355230662983
3519,0.21166816882045422
3520,0.15544238096030139
3521,0.08924891226814284
3522,0.017599182010237118
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0005040051106714258
3535,0.07269456158894456
3536,0.14054646561730755
3537,0.19943710031411915
3538,0.24535475545730195
3539,0.27517198578215313
3540,0.286858691441868
3541,0.2796203959531884
3542,0.25395228768134764
3543,0.21160534120983435
3544,0.15546684539700623
3545,0.08936349266962561
3546,0.01780048342323578
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.00042994343649032475
3559,0.07254427951543281
3560,0.14033489574832209
3561,0.19918337524273338
3562,0.24508088503488742
3563,0.2749013373413069
3564,0.28661437790160593
3565,0.2794236830827966
3566,0.2538211303597395
3567,0.2115531495135208
3568,0.15550156536884518
3569,0.08948706480652337
3570,0.01800871573994389
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0003438935423427356
3583,0.07238476740254615
3584,0.140117313067422
3585,0.1989270923967258
3586,0.24480791193384052
3587,0.2746348034582179
3588,0.2863769366043042
3589,0.2792359504050818
3590,0.25370026588625516
3591,0.21151167714402805
3592,0.15554651505774086
3593,0.08961949410941517
3594,0.018223643693021423
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.00024607228994355247
3607,0.07221632639322047
3608,0.13989408103862716
3609,0.1986686512131467
3610,0.244536242655233
3611,0.27437276823120665
3612,0.28614670127611425
3613,0.2790574567539374
3614,0.2535898588495694
3615,0.2114809816240161
3616,0.15560163954367498
3617,0.08976061566712838
3618,0.018445002516569747
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.00013672887665491074
3631,0.07203928676535407
3632,0.13966558703947493
3633,0.19840846813840415
3634,0.24426629256706908
3635,0.27411561580242616
3636,0.28592399679138464
3637,0.2788884437591041
3638,0.2534900494123948
3639,0.21146109047418335
3640,0.15566685036631778
3641,0.0899102298133009
3642,0.01867249388680757
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,1.61488838569698e-05
3655,0.07185401131066044
3656,0.1394322448598641
3657,0.19814697810051807
3658,0.2439984863183411
3659,0.27386372974387413
3660,0.28570913762604283
3661,0.2787291335333133
3662,0.25340095045199823
3663,0.21145199804942688
3664,0.1557420223418255
3665,0.09006809916104895
3666,0.01890578343470907
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0716608969369341
3680,0.13919449561907313
3681,0.19788463475174436
3682,0.24373325742609664
3683,0.27361749208445746
3684,0.285502426463986
3685,0.2785797270191871
3686,0.2533226458119598
3687,0.21145366388238127
3688,0.1558269921431568
3689,0.090233947575448
3690,0.019144500174835193
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.07146037413892851
3704,0.1389528069230125
3705,0.19762190939940633
3706,0.2434710471323621
3707,0.2733772822258874
3708,0.2853041533130712
3709,0.27844040342961285
3710,0.25325519017624404
3711,0.2114660130315444
3712,0.15592155913690398
3713,0.09040746143933222
3714,0.019388238134973246
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.07125290403974485
3728,0.13870767003909226
3729,0.19735928856049964
3730,0.2432123025557767
3731,0.2731434758838806
3732,0.285114595361424
3733,0.27831132108178985
3734,0.25319861085871864
3735,0.21148893875312932
3736,0.15602548877758562
3737,0.09058829354939087
3738,0.01963656047397828
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0710389728403692
3752,0.1384595949867156
3753,0.19709727005969563
3754,0.2429574740766727
3755,0.27291644397353415
3756,0.28493401748359876
3757,0.2781926195271063
3758,0.2531529114455315
3759,0.21152230742102524
3760,0.15613851847149
3761,0.0907760695332551
3762,0.01988900598339728
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.07081908411887
3776,0.13820910379528561
3777,0.19683635769480168
3778,0.24270701181215254
3779,0.2726965511417885
3780,0.2847626729363353
3781,0.2780844223723403
3782,0.25311807656589674
3783,0.21156596492688592
3784,0.1562603651836735
3785,0.09097039612572952
3786,0.020145097477114484
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.07059374990959226
3800,0.13795672263353992
3801,0.1965770549389073
3802,0.24246136127015164
3803,0.27248415365899115
3804,0.2846008036209531
3805,0.2779868398894159
3806,0.25309407664888056
3807,0.21161974326857566
3808,0.15639073339328796
3809,0.0911708699698979
3810,0.02040435083431984
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,0.07036348206334832
3824,0.13770297399468384
3825,0.19631985844075756
3826,0.2422209585890478
3827,0.27227959667833435
3828,0.28444863951553995
3829,0.2778999706234379
3830,0.2530808715898625
3831,0.2116834659915401
3832,0.15652932195041222
3833,0.09137708540357542
3834,0.020666283201558788
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.07012878528640802
3848,0.13744837017657915
3849,0.19606525237346473
3850,0.2419862260993818
3851,0.27208321128567065
3852,0.28430639736762064
3853,0.2778239017808691
3854,0.25307841276394805
3855,0.21175695167716213
3856,0.15667582877325212
3857,0.09158864005711448
3858,0.02093041912706377
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.06989015265097626
3872,0.13719340890893292
3873,0.19581370445808136
3874,0.24175756899179837
3875,0.2718953119903893
3876,0.284174279154993
3877,0.27775870872673314
3878,0.2530866435613105
3879,0.21184001543749373
3880,0.15682995318191922
3881,0.09180513785435788
3882,0.021196294012337222
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.06964806366189087
3896,0.13693857131192474
3897,0.19556566395644742
3898,0.24153537347329812
3899,0.2717161951675804
3900,0.28405247087535207
3901,0.27770445417033934
3902,0.2531054989898573
3903,0.211932468939302
3904,0.15699139631547696
3905,0.09202618975632382
3906,0.02146345514108628
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.06940298425432882
3920,0.1366843217492877
3921,0.1953215613815675
3922,0.24132000635527573
3923,0.2715461385228303
3924,0.28394114191640896
3925,0.277661187460794
3926,0.2531349049127898
3927,0.21203411960593296
3928,0.15715986032177018
3929,0.09225141300719314
3930,0.021731460983508574
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.06915536793419876
3944,0.13643110880667644
3945,0.19508180926702529
3946,0.24111181553947378
3947,0.27138540126486443
3948,0.2838404448917779
3949,0.2776289440837801
3950,0.2531747772326314
3951,0.2121447695285126
3952,0.15733504706668094
3953,0.09248042967877576
3954,0.02199987970557703
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,0.0
3967,0.06890565723660728
3968,0.13617936660941765
3969,0.1948468032439888
3970,0.24091113079539767
3971,0.27123422452631774
3972,0.2837505156682585
3973,0.27760774529436777
3974,0.25322502115502965
3975,0.21226421441620866
3976,0.1575166568285965
3977,0.09271286523658089
3978,0.022268287662586383
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.0
3989,0.0
3990,0.0
3991,0.06865428488010633
3992,0.13592951586793242
3993,0.194616922906908
3994,0.240718264381403
3995,0.2710928316994493
3996,0.28367147341530674
3997,0.27759759788655136
3998,0.2532855307010496
3999,0.2123922428874434
4000,0.15770438744183538
4001,0.09294834756617149
4002,0.022536268410924327
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.06840167422237134
4016,0.1356819642715196
4017,0.19439253212326332
4018,0.24053351126829126
4019,0.27096142858845734
4020,0.283603420673066
4021,0.2775984941896676
4022,0.2533561886525052
4023,0.21252863638582245
4024,0.15789793418245635
4025,0.09318650686366056
4026,0.022803412589522645
4027,0.0
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,0.0
4039,0.06814823880423769
4040,0.13543710608928758
4041,0.1941739787331721
4042,0.2403571489673135
4043,0.2708402033707009
4044,0.28354644348374575
4045,0.27761041237427503
4046,0.2534368670186349
4047,0.2126731697815295
4048,0.15809699049365916
4049,0.09342697641229906
4050,0.02306931870217006
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.06789438110481283
4064,0.13519532110364307
4065,0.1939615937251162
4066,0.24018943700322326
4067,0.2707293264233917
4068,0.28350061157717205
4069,0.27763331699070365
4070,0.253527427898782
4071,0.2128256125086603
4072,0.15830124928359746
4073,0.0936693939859262
4074,0.023333594522618607
4075,0.0
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
4087,0.06764049098736351
4088,0.1349569732684979
4089,0.1937556902112055
4090,0.24003061628586783
4091,0.2706289501173378
4092,0.2834659786007487
4093,0.2776671596080796
4094,0.2536277244775482
4095,0.21298572983035693
4096,0.15851040439658037
4097,0.0939134033835557
4098,0.023595858571053244
4099,0.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.0
4110,0.0
4111,0.06738694436829076
4112,0.1347224096756888
4113,0.19355656273272984
4114,0.2398809087706549
4115,0.2705392088496851
4116,0.28344258250058935
4117,0.27771187950129583
4118,0.25373760194141826
4119,0.21315328390714322
4120,0.15872415171061827
4121,0.09415865547216215
4122,0.023855741020362663
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,0.06713410272996977
4136,0.1344919603444554
4137,0.19336448734060607
4138,0.23974051782067457
4139,0.27046021963253164
4140,0.2834304462593694
4141,0.27776740444656245
4142,0.2538568982498976
4143,0.21332803443701054
4144,0.15894218958172987
4145,0.09440480836783183
4146,0.024112883550952275
4147,0.0
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,0.0
4159,0.06688231373028274
4160,0.1342659391565132
4161,0.1931797227775147
4162,0.23960962951026352
4163,0.27039208339819687
4164,0.2834295790796196
4165,0.2778336516596391
4166,0.2539854447034381
4167,0.21350973878264304
4168,0.15916421847385223
4169,0.09465152653916481
4170,0.024366937978384906
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.0
4182,0.0
4183,0.06663191296664021
4184,0.13404464591540022
4185,0.19300251263526952
4186,0.23948841471423624
4187,0.27033488682367124
4188,0.2834399777736257
4189,0.27791052861018656
4190,0.2541230660959824
4191,0.21369815139543336
4192,0.15938993964343792
4193,0.09489847883767093
4194,0.024617563720891866
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,0.06638322683680166
4208,0.13382836928009073
4209,0.19283308815043687
4210,0.23937703151346387
4211,0.27028870414889894
4212,0.28346162782111534
4213,0.2779979332062168
4214,0.25426957996942884
4215,0.21389302217842512
4216,0.1596190527252009
4217,0.09514533543103419
4218,0.024864424309749517
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.06613657640922992
4232,0.13361739040841714
4233,0.19267167129311163
4234,0.2392756274968011
4235,0.27025359848334773
4236,0.2834945035723707
4237,0.27809575285264093
4238,0.2544247945813027
4239,0.21409409348581737
4240,0.15985125195915165
4241,0.09539176355759418
4242,0.02510718296199533
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.06589228235135719
4256,0.13341198717157227
4257,0.19251847800701355
4258,0.23918434176808193
4259,0.2702296224493763
4260,0.28353856745368944
4261,0.27820386227785826
4262,0.2545885055017017
4263,0.2143010957456634
4264,0.16008622115450455
4265,0.09563742219531321
4266,0.025345497375805694
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0656506706529354
4280,0.13321243888566034
4281,0.19237372160585148
4282,0.23910330680346736
4283,0.2702168183673758
4284,0.2835937685029068
4285,0.27832212052916594
4286,0.2547604913015302
4287,0.214513742151106
4288,0.16032362780339052
4289,0.09588195603014488
4290,0.025579013982455965
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.06541207865122975
4304,0.13301903119626157
4305,0.19223761624065114
4306,0.23903265028633686
4307,0.2702152183894325
4308,0.28366004082117435
4309,0.27845036789656663
4310,0.2549405091958054
4311,0.2147317233697071
4312,0.16056311722003147
4313,0.09612498947036117
4314,0.02580736229625748
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,0.0
4327,0.06517686045320026
4328,0.13283206050206045
4329,0.19211038006368536
4330,0.2389724968736752
4331,0.27022484479292275
4332,0.2837373024413544
4333,0.27858842348994256
4334,0.25512829155293654
4335,0.21495470326080166
4336,0.16080430783139688
4337,0.0963661218386254
4338,0.026030150344264893
4339,0.0
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,0.0
4351,0.06494539067432906
4352,0.13265183703584166
4353,0.1919922374967983
4354,0.23892296954519865
4355,0.2702457103965865
4356,0.28382545485401267
4357,0.27873608397479954
4358,0.2553235439830817
4359,0.2151823165111633
4360,0.1610467885347625
4361,0.09660492468473762
4362,0.02624696212892066
4363,0.0
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,0.0
4375,0.06471806566285518
4376,0.13247868585765185
4377,0.19188341997927785
4378,0.23888419013292753
4379,0.27027781889888086
4380,0.28392438319519475
4381,0.27889312366411034
4382,0.2555259453938492
4383,0.215414168690877
4384,0.1612901187998295
4385,0.0968409419303386
4386,0.026457357801331537
4387,0.0
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,0.06449530179875591
4400,0.13231294540938737
4401,0.19178416492708134
4402,0.23885627878536558
4403,0.27032116494609043
4404,0.2840339569763886
4405,0.279059295917768
4406,0.255735150007591
4407,0.21564983880013214
4408,0.16153383159300935
4409,0.09707369298128089
4410,0.02666087675396938
4411,0.0
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.06427753095375253
4424,0.13215496367276972
4425,0.1916947128504854
4426,0.2388393522860264
4427,0.2703757337932948
4428,0.28415403114906573
4429,0.27923433557340455
4430,0.2559507910318228
4431,0.21588888394177902
4432,0.1617774387458677
4433,0.0973026784432245
4434,0.026857043264146025
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,0.06406519373277059
4448,0.13200509236730107
4449,0.19161530293287712
4450,0.23883352130390362
4451,0.2704415004359263
4452,0.2842844471833938
4453,0.2794179619143123
4454,0.2561724853209522
4455,0.21613084537851268
4456,0.16202043800404853
4457,0.09752738766163493
4458,0.027045374026056813
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,0.0
4471,0.063858731369399
4472,0.13186367994492745
4473,0.19154616753995551
4474,0.2388388867952277
4475,0.27051842812035837
4476,0.2844250337943772
4477,0.27960988155326305
4478,0.2563998382225405
4479,0.21637525499836585
4480,0.16226232067410726
4481,0.09774730702776782
4482,0.027225386536470275
4483,0.0
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.0
4493,0.0
4494,0.0
4495,0.0636585774392707
4496,0.13173106424079578
4497,0.19148752631122676
4498,0.23885553589426278
4499,0.27060646630485946
4500,0.28457560706743207
4501,0.27980979069460965
4502,0.2566324477977727
4503,0.2166216412026892
4504,0.16250257875183072
4505,0.09796192787793273
4506,0.027396607232966906
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
